NAMA_PROVINSI,NAMA_KABUPATEN,NAMA_KECAMATAN,NAMA_DESA,Data_Tahun,Jumlah
JAWA BARAT,GARUT,KADUNGORA,KARANGTENGAH,2022,0
JAWA BARAT,GARUT,KADUNGORA,MANDALASARI,2022,5
JAWA BARAT,GARUT,KADUNGORA,MEKARBAKTI,2022,0
JAWA BARAT,GARUT,KADUNGORA,NEGLASARI,2022,0
JAWA BARAT,GARUT,KADUNGORA,RANCASALAK,2022,5
JAWA BARAT,GARUT,KADUNGORA,TALAGASARI,2022,0
JAWA BARAT,GARUT,KADUNGORA,TANGGULUN,2022,2
JAWA BARAT,GARUT,LEUWIGOONG,DUNGUSIKU,2022,0
JAWA BARAT,GARUT,LEUWIGOONG,KARANGANYAR,2022,4
JAWA BARAT,GARUT,LEUWIGOONG,KARANGSARI,2022,8
JAWA BARAT,GARUT,LEUWIGOONG,LEUWIGOONG,2022,10
JAWA BARAT,GARUT,LEUWIGOONG,MARGACINTA,2022,5
JAWA BARAT,GARUT,LEUWIGOONG,MARGAHAYU,2022,2
JAWA BARAT,GARUT,LEUWIGOONG,SINDANGSARI,2022,0
JAWA BARAT,GARUT,LEUWIGOONG,TAMBAK SARI,2022,1
JAWA BARAT,GARUT,CIBATU,CIBATU,2022,0
JAWA BARAT,GARUT,CIBATU,CIBUNAR,2022,0
JAWA BARAT,GARUT,CIBATU,GIRIMUKTI,2022,0
JAWA BARAT,GARUT,CIBATU,KARYAMUKTI,2022,2
JAWA BARAT,GARUT,CIBATU,KERESEK,2022,0
JAWA BARAT,GARUT,CIBATU,KERTAJAYA,2022,0
JAWA BARAT,GARUT,CIBATU,MEKARSARI,2022,0
JAWA BARAT,GARUT,CIBATU,PADASUKA,2022,0
JAWA BARAT,GARUT,CIBATU,SINDANGSUKA,2022,0
JAWA BARAT,GARUT,CIBATU,SUKALILAH,2022,2
JAWA BARAT,GARUT,CIBATU,WANAKERTA,2022,0
JAWA BARAT,GARUT,KERSAMANAH,GIRIJAYA,2022,0
JAWA BARAT,GARUT,KERSAMANAH,KERSAMANAH,2022,0
JAWA BARAT,GARUT,KERSAMANAH,MEKARRAYA,2022,0
JAWA BARAT,GARUT,KERSAMANAH,NANJUNGJAYA,2022,0
JAWA BARAT,GARUT,KERSAMANAH,SUKAMAJU,2022,0
JAWA BARAT,GARUT,KERSAMANAH,SUKAMERANG,2022,0
JAWA BARAT,GARUT,MALANGBONG,BARU DUA,2022,0
JAWA BARAT,GARUT,MALANGBONG,BUNISARI,2022,0
JAWA BARAT,GARUT,MALANGBONG,CAMPAKA,2022,0
JAWA BARAT,GARUT,MALANGBONG,CIBUNAR,2022,0
JAWA BARAT,GARUT,MALANGBONG,CIHAURKUNING,2022,0
JAWA BARAT,GARUT,MALANGBONG,CIKARAG,2022,0
JAWA BARAT,GARUT,MALANGBONG,CILAMPUYANG,2022,7
JAWA BARAT,GARUT,MALANGBONG,CINAGARA,2022,0
JAWA BARAT,GARUT,MALANGBONG,CISITU,2022,0
JAWA BARAT,GARUT,MALANGBONG,CITERAS,2022,0
JAWA BARAT,GARUT,MALANGBONG,GIRIMAKMUR,2022,0
JAWA BARAT,GARUT,MALANGBONG,KARANGMULYA,2022,2
JAWA BARAT,GARUT,MALANGBONG,KUTANAGARA,2022,0
JAWA BARAT,GARUT,MALANGBONG,LEWOBARU,2022,0
JAWA BARAT,GARUT,MALANGBONG,MALANGBONG,2022,0
JAWA BARAT,GARUT,MALANGBONG,MEKARASIH,2022,0
JAWA BARAT,GARUT,MALANGBONG,MEKARMULYA,2022,5
JAWA BARAT,GARUT,MALANGBONG,SAKAWAYANA,2022,0
JAWA BARAT,GARUT,MALANGBONG,SANDING,2022,0
JAWA BARAT,GARUT,MALANGBONG,SEKARWANGI,2022,0
JAWA BARAT,GARUT,MALANGBONG,SUKAJAYA,2022,0
JAWA BARAT,GARUT,MALANGBONG,SUKAMANAH,2022,2
JAWA BARAT,GARUT,MALANGBONG,SUKARASA,2022,0
JAWA BARAT,GARUT,MALANGBONG,SUKARATU,2022,0
JAWA BARAT,GARUT,SUKAWENING,MARIPARI,2022,0
JAWA BARAT,GARUT,SUKAWENING,MEKAR HURIP,2022,0
JAWA BARAT,GARUT,SUKAWENING,MEKARLUYU,2022,0
JAWA BARAT,GARUT,SUKAWENING,MEKARWANGI,2022,1
JAWA BARAT,GARUT,SUKAWENING,PASANGGRAHAN,2022,0
JAWA BARAT,GARUT,SUKAWENING,SUDALARANG,2022,12
JAWA BARAT,GARUT,SUKAWENING,SUKAHAJI,2022,2
JAWA BARAT,GARUT,SUKAWENING,SUKALUYU,2022,2
JAWA BARAT,GARUT,SUKAWENING,SUKAMUKTI,2022,0
JAWA BARAT,GARUT,SUKAWENING,SUKASONO,2022,0
JAWA BARAT,GARUT,SUKAWENING,SUKAWENING,2022,0
JAWA BARAT,GARUT,KARANGTENGAH,CARINGIN,2022,0
JAWA BARAT,GARUT,KARANGTENGAH,CINTA,2022,0
JAWA BARAT,GARUT,KARANGTENGAH,CINTAMANIK,2022,5
JAWA BARAT,GARUT,KARANGTENGAH,SINDANGGALIH,2022,7
JAWA BARAT,GARUT,BAYONGBONG,BANJARSARI,2022,1
JAWA BARAT,GARUT,BAYONGBONG,BAYONGBONG,2022,0
JAWA BARAT,GARUT,BAYONGBONG,CIBURUY,2022,5
JAWA BARAT,GARUT,BAYONGBONG,CIELA,2022,0
JAWA BARAT,GARUT,BAYONGBONG,CIKEDOKAN,2022,1
JAWA BARAT,GARUT,BAYONGBONG,CINISTI,2022,3
JAWA BARAT,GARUT,BAYONGBONG,HEGARMANAH,2022,12
JAWA BARAT,GARUT,BAYONGBONG,KARYAJAYA,2022,0
JAWA BARAT,GARUT,BAYONGBONG,MEKARJAYA,2022,2
JAWA BARAT,GARUT,BAYONGBONG,MEKARSARI,2022,12
JAWA BARAT,GARUT,BAYONGBONG,MULYASARI,2022,0
JAWA BARAT,GARUT,BAYONGBONG,PAMALAYAN,2022,1
JAWA BARAT,GARUT,BAYONGBONG,PANEMBONG,2022,3
JAWA BARAT,GARUT,BAYONGBONG,SALAKURAY,2022,24
JAWA BARAT,GARUT,BAYONGBONG,SIRNAGALIH,2022,0
JAWA BARAT,GARUT,BAYONGBONG,SUKAMANAH,2022,1
JAWA BARAT,GARUT,BAYONGBONG,SUKARAME,2022,3
JAWA BARAT,GARUT,BAYONGBONG,SUKASENANG,2022,0
JAWA BARAT,GARUT,CIGEDUG,BARUSUDA,2022,0
JAWA BARAT,GARUT,CIGEDUG,CIGEDUG,2022,0
JAWA BARAT,GARUT,CIGEDUG,CINTANAGARA,2022,104
JAWA BARAT,GARUT,CIGEDUG,SINDANGSARI,2022,35
JAWA BARAT,GARUT,CIGEDUG,SUKAHURIP,2022,1
JAWA BARAT,GARUT,CILAWU,CILAWU,2022,9
JAWA BARAT,GARUT,CILAWU,DANGIANG,2022,1
JAWA BARAT,GARUT,CILAWU,DAWUNGSARI,2022,0
JAWA BARAT,GARUT,CILAWU,DAYEUHMANGGUNG,2022,0
JAWA BARAT,GARUT,CILAWU,DESAKOLOT,2022,0
JAWA BARAT,GARUT,CILAWU,KARYAMEKAR,2022,33
JAWA BARAT,GARUT,CILAWU,MANGKURAKYAT,2022,5
JAWA BARAT,GARUT,CILAWU,MARGALAKSANA,2022,0
JAWA BARAT,GARUT,CILAWU,MEKARMUKTI,2022,0
JAWA BARAT,GARUT,CILAWU,MEKARSARI,2022,15
JAWA BARAT,GARUT,CILAWU,NGAMPLANG,2022,0
JAWA BARAT,GARUT,CILAWU,NGAMPLANGSARI,2022,2
JAWA BARAT,GARUT,CILAWU,PASANGGRAHAN,2022,1
JAWA BARAT,GARUT,CILAWU,SUKAHATI,2022,5
JAWA BARAT,GARUT,CILAWU,SUKAMAJU,2022,1
JAWA BARAT,GARUT,CILAWU,SUKAMUKTI,2022,0
JAWA BARAT,GARUT,CILAWU,SUKAMURNI,2022,2
JAWA BARAT,GARUT,CILAWU,SUKATANI,2022,0
JAWA BARAT,GARUT,CISURUPAN,BALEWANGI,2022,0
JAWA BARAT,GARUT,CISURUPAN,CIDATAR,2022,0
JAWA BARAT,GARUT,CISURUPAN,CINTAASIH,2022,0
JAWA BARAT,GARUT,CISURUPAN,CIPAGANTI,2022,19
JAWA BARAT,GARUT,CISURUPAN,CISERO,2022,0
JAWA BARAT,GARUT,CISURUPAN,CISURUPAN,2022,0
JAWA BARAT,GARUT,CISURUPAN,KARAMATWANGI,2022,0
JAWA BARAT,GARUT,CISURUPAN,PAKUWON,2022,1
JAWA BARAT,GARUT,CISURUPAN,PAMULIHAN,2022,2
JAWA BARAT,GARUT,CISURUPAN,PANGAUBAN,2022,0
JAWA BARAT,GARUT,CISURUPAN,SIMPANGSARI,2022,0
JAWA BARAT,GARUT,CISURUPAN,SIRNAGALIH,2022,1
JAWA BARAT,GARUT,CISURUPAN,SIRNAJAYA,2022,8
JAWA BARAT,GARUT,CISURUPAN,SITUSARI,2022,0
JAWA BARAT,GARUT,CISURUPAN,SUKATANI,2022,1
JAWA BARAT,GARUT,CISURUPAN,SUKAWANGI,2022,0
JAWA BARAT,GARUT,CISURUPAN,TAMBAKBAYA,2022,1
JAWA BARAT,GARUT,SUKARESMI,CINTADAMAI,2022,0
JAWA BARAT,GARUT,SUKARESMI,MEKARJAYA,2022,0
JAWA BARAT,GARUT,SUKARESMI,PADAMUKTI,2022,15
JAWA BARAT,GARUT,SUKARESMI,SUKAJAYA,2022,0
JAWA BARAT,GARUT,SUKARESMI,SUKALILAH,2022,0
JAWA BARAT,GARUT,SUKARESMI,SUKAMULYA,2022,0
JAWA BARAT,GARUT,SUKARESMI,SUKARESMI,2022,0
JAWA BARAT,GARUT,CIKAJANG,CIBODAS,2022,0
JAWA BARAT,GARUT,CIKAJANG,CIKAJANG,2022,0
JAWA BARAT,GARUT,CIKAJANG,CIKANDANG,2022,0
JAWA BARAT,GARUT,CIKAJANG,CIPANGRAMATAN,2022,0
JAWA BARAT,GARUT,CIKAJANG,GIRIAWAS,2022,0
JAWA BARAT,GARUT,CIKAJANG,GIRIJAYA,2022,0
JAWA BARAT,GARUT,CIKAJANG,KARAMATWANGI,2022,0
JAWA BARAT,GARUT,CIKAJANG,MARGAMULYA,2022,0
JAWA BARAT,GARUT,CIKAJANG,MEKARJAYA,2022,10
JAWA BARAT,GARUT,CIKAJANG,MEKARSARI,2022,0
JAWA BARAT,GARUT,CIKAJANG,PADASUKA,2022,0
JAWA BARAT,GARUT,CIKAJANG,SIMPANG,2022,0
JAWA BARAT,GARUT,BANJARWANGI,BANJARWANGI,2022,10
JAWA BARAT,GARUT,BANJARWANGI,BOJONG,2022,0
JAWA BARAT,GARUT,BANJARWANGI,DANGIANG,2022,0
JAWA BARAT,GARUT,BANJARWANGI,JAYABAKTI,2022,0
JAWA BARAT,GARUT,BANJARWANGI,KADONGDONG,2022,0
JAWA BARAT,GARUT,BANJARWANGI,MULYAJAYA,2022,0
JAWA BARAT,GARUT,BANJARWANGI,PADAHURIP,2022,0
JAWA BARAT,GARUT,BANJARWANGI,TALAGAJAYA,2022,0
JAWA BARAT,GARUT,BANJARWANGI,TALAGASARI,2022,1
JAWA BARAT,GARUT,BANJARWANGI,TANJUNGJAYA,2022,0
JAWA BARAT,GARUT,BANJARWANGI,WANGUNJAYA,2022,0
JAWA BARAT,GARUT,SINGAJAYA,CIGINTUNG,2022,0
JAWA BARAT,GARUT,SINGAJAYA,CIUDIAN,2022,12
JAWA BARAT,GARUT,SINGAJAYA,GIRIMUKTI,2022,1
JAWA BARAT,GARUT,SINGAJAYA,KARANGAGUNG,2022,0
JAWA BARAT,GARUT,SINGAJAYA,MEKARTANI,2022,7
JAWA BARAT,GARUT,SINGAJAYA,PANCASURA,2022,2
JAWA BARAT,GARUT,SINGAJAYA,SINGAJAYA,2022,0
JAWA BARAT,GARUT,SINGAJAYA,SUKAMULYA,2022,0
JAWA BARAT,GARUT,SINGAJAYA,SUKAWANGI,2022,0
JAWA BARAT,GARUT,CIHURIP,CIHURIP,2022,1
JAWA BARAT,GARUT,CIHURIP,CISANGKAL,2022,10
JAWA BARAT,GARUT,CIHURIP,JAYAMUKTI,2022,0
JAWA BARAT,GARUT,CIHURIP,MEKARWANGI,2022,12
JAWA BARAT,GARUT,PEUNDEUY,PANGRUMASAN,2022,0
JAWA BARAT,GARUT,PEUNDEUY,PEUNDEUY,2022,12
JAWA BARAT,GARUT,PEUNDEUY,PURWAJAYA,2022,0
JAWA BARAT,GARUT,PEUNDEUY,SARIBAKTI,2022,0
JAWA BARAT,GARUT,PEUNDEUY,SUKANAGARA,2022,0
JAWA BARAT,GARUT,PEUNDEUY,TOBLONG,2022,3
JAWA BARAT,GARUT,PAMEUNGPEUK,BOJONG,2022,2
JAWA BARAT,GARUT,PAMEUNGPEUK,BOJONG KIDUL,2022,5
JAWA BARAT,GARUT,PAMEUNGPEUK,JATIMULYA,2022,5
JAWA BARAT,GARUT,PAMEUNGPEUK,MANCAGAHAR,2022,5
JAWA BARAT,GARUT,PAMEUNGPEUK,MANDALAKASIH,2022,0
JAWA BARAT,GARUT,PAMEUNGPEUK,PAAS,2022,1
JAWA BARAT,GARUT,PAMEUNGPEUK,PAMEUNGPEUK,2022,0
JAWA BARAT,GARUT,PAMEUNGPEUK,SIRNABAKTI,2022,0
JAWA BARAT,GARUT,CISOMPET,CIHAURKUNING,2022,6
JAWA BARAT,GARUT,CISOMPET,CIKONDANG,2022,0
JAWA BARAT,GARUT,CISOMPET,CISOMPET,2022,0
JAWA BARAT,GARUT,CISOMPET,DEPOK,2022,0
JAWA BARAT,GARUT,CISOMPET,JATISARI,2022,0
JAWA BARAT,GARUT,CISOMPET,MARGAMULYA,2022,12
JAWA BARAT,GARUT,CISOMPET,NEGLASARI,2022,12
JAWA BARAT,GARUT,CISOMPET,PANYINDANGAN,2022,1
JAWA BARAT,GARUT,CISOMPET,SINDANGSARI,2022,5
JAWA BARAT,GARUT,CISOMPET,SUKAMUKTI,2022,6
JAWA BARAT,GARUT,CISOMPET,SUKANAGARA,2022,0
JAWA BARAT,GARUT,CIBALONG,CIGARONGGONG,2022,6
JAWA BARAT,GARUT,CIBALONG,KARYAMUKTI,2022,2
JAWA BARAT,GARUT,CIBALONG,KARYASARI,2022,1
JAWA BARAT,GARUT,CIBALONG,MAROKO,2022,12
JAWA BARAT,GARUT,CIBALONG,MEKAR MUKTI,2022,0
JAWA BARAT,GARUT,CIBALONG,MEKARSARI,2022,1
JAWA BARAT,GARUT,CIBALONG,MEKARWANGI,2022,2
JAWA BARAT,GARUT,CIBALONG,NAJATEN,2022,12
JAWA BARAT,GARUT,CIBALONG,SAGARA,2022,2
JAWA BARAT,GARUT,CIBALONG,SANCANG,2022,20
JAWA BARAT,GARUT,CIBALONG,SIMPANG,2022,12
JAWA BARAT,GARUT,CIKELET,AWASSAGARA,2022,0
JAWA BARAT,GARUT,CIKELET,CIGADOG,2022,5
JAWA BARAT,GARUT,CIKELET,CIJAMBE,2022,0
JAWA BARAT,GARUT,CIKELET,CIKELET,2022,0
JAWA BARAT,GARUT,CIKELET,CIROYOM,2022,0
JAWA BARAT,GARUT,CIKELET,GIRIMUKTI,2022,4
JAWA BARAT,GARUT,CIKELET,KARANGSARI,2022,5
JAWA BARAT,GARUT,CIKELET,KERTAMUKTI,2022,0
JAWA BARAT,GARUT,CIKELET,LINGGAMANIK,2022,0
JAWA BARAT,GARUT,CIKELET,PAMALAYAN,2022,0
JAWA BARAT,GARUT,CIKELET,TIPAR,2022,2
JAWA BARAT,GARUT,BUNGBULANG,BOJONG,2022,0
JAWA BARAT,GARUT,BUNGBULANG,BUNGBULANG,2022,6
JAWA BARAT,GARUT,BUNGBULANG,CIHIKEU,2022,0
JAWA BARAT,GARUT,BUNGBULANG,GUNAMEKAR,2022,0
JAWA BARAT,GARUT,BUNGBULANG,GUNUNG JAMPANG,2022,0
JAWA BARAT,GARUT,BUNGBULANG,HANJUANG,2022,0
JAWA BARAT,GARUT,BUNGBULANG,HEGARMANAH,2022,4
JAWA BARAT,GARUT,BUNGBULANG,MARGALAKSANA,2022,1
JAWA BARAT,GARUT,BUNGBULANG,MEKARBAKTI,2022,0
JAWA BARAT,GARUT,BUNGBULANG,MEKARJAYA,2022,0
JAWA BARAT,GARUT,BUNGBULANG,SINARJAYA,2022,12
JAWA BARAT,GARUT,BUNGBULANG,TEGALLEGA,2022,0
JAWA BARAT,GARUT,BUNGBULANG,WANGUNJAYA,2022,0
JAWA BARAT,GARUT,MEKARMUKTI,CIJAYANA,2022,9
JAWA BARAT,GARUT,MEKARMUKTI,JAYABAYA,2022,0
JAWA BARAT,GARUT,MEKARMUKTI,KARANGWANGI,2022,9
JAWA BARAT,GARUT,MEKARMUKTI,MEKARMUKTI,2022,3
JAWA BARAT,GARUT,MEKARMUKTI,MEKARSARI,2022,0
JAWA BARAT,GARUT,PAKENJENG,DEPOK,2022,0
JAWA BARAT,GARUT,PAKENJENG,JATIWANGI,2022,0
JAWA BARAT,GARUT,PAKENJENG,JAYAMEKAR,2022,0
JAWA BARAT,GARUT,PAKENJENG,KARANGSARI,2022,0
JAWA BARAT,GARUT,PAKENJENG,NEGLASARI,2022,0
JAWA BARAT,GARUT,PAKENJENG,PANYINDANGAN,2022,2
JAWA BARAT,GARUT,PAKENJENG,PASIRLANGU,2022,7
JAWA BARAT,GARUT,PAKENJENG,SUKAMULYA,2022,0
JAWA BARAT,GARUT,PAKENJENG,TALAGAWANGI,2022,0
JAWA BARAT,GARUT,PAKENJENG,TANJUNGJAYA,2022,0
JAWA BARAT,GARUT,PAKENJENG,TANJUNGMULYA,2022,0
JAWA BARAT,GARUT,PAKENJENG,TEGALGEDE,2022,0
JAWA BARAT,GARUT,PAKENJENG,WANGUNJAYA,2022,0
JAWA BARAT,GARUT,PAMULIHAN,GARUMUKTI,2022,4
JAWA BARAT,GARUT,PAMULIHAN,LINGGARJATI,2022,0
JAWA BARAT,GARUT,PAMULIHAN,PAKENJENG,2022,0
JAWA BARAT,GARUT,PAMULIHAN,PANANJUNG,2022,0
JAWA BARAT,GARUT,PAMULIHAN,PANAWA,2022,0
JAWA BARAT,GARUT,CISEWU,CIKARANG,2022,0
JAWA BARAT,GARUT,CISEWU,CISEWU,2022,0
JAWA BARAT,GARUT,CISEWU,GIRIMUKTI,2022,4
JAWA BARAT,GARUT,CISEWU,KARANGSEWU,2022,1
JAWA BARAT,GARUT,CISEWU,MEKARSEWU,2022,0
JAWA BARAT,GARUT,CISEWU,NYALINDUNG,2022,4
JAWA BARAT,GARUT,CISEWU,PAMALAYAN,2022,0
JAWA BARAT,GARUT,CISEWU,PANGGALIH,2022,0
JAWA BARAT,GARUT,CISEWU,SUKAJAYA,2022,0
JAWA BARAT,GARUT,CARINGIN,CARINGIN,2022,3
JAWA BARAT,GARUT,CARINGIN,CIMAHI,2022,1
JAWA BARAT,GARUT,CARINGIN,INDRALAYANG,2022,0
JAWA BARAT,GARUT,CARINGIN,PURBAYANI,2022,1
JAWA BARAT,GARUT,CARINGIN,SAMUDERAJAYA,2022,1
JAWA BARAT,GARUT,CARINGIN,SUKARAME,2022,16
JAWA BARAT,GARUT,TALEGONG,MEKARMUKTI,2022,0
JAWA BARAT,GARUT,TALEGONG,MEKARMULYA,2022,1
JAWA BARAT,GARUT,TALEGONG,MEKARWANGI,2022,0
JAWA BARAT,GARUT,TALEGONG,SELAAWI,2022,1
JAWA BARAT,GARUT,TALEGONG,SUKALAKSANA,2022,12
JAWA BARAT,GARUT,TALEGONG,SUKAMAJU,2022,2
JAWA BARAT,GARUT,TALEGONG,SUKAMULYA,2022,0
JAWA BARAT,GARUT,BL. LIMBANGAN,CIGAGADE,2022,6
JAWA BARAT,GARUT,BL. LIMBANGAN,CIJOLANG,2022,0
JAWA BARAT,GARUT,BL. LIMBANGAN,CIWANGI,2022,8
JAWA BARAT,GARUT,BL. LIMBANGAN,DUNGUSWIRU,2022,3
JAWA BARAT,GARUT,BL. LIMBANGAN,GALIHPAKUWON,2022,0
JAWA BARAT,GARUT,BL. LIMBANGAN,LIMBANGAN BARAT,2022,3
JAWA BARAT,GARUT,BL. LIMBANGAN,LIMBANGAN TENGAH,2022,0
JAWA BARAT,GARUT,BL. LIMBANGAN,LIMBANGAN TIMUR,2022,2
JAWA BARAT,GARUT,BL. LIMBANGAN,NEGLASARI,2022,21
JAWA BARAT,GARUT,BL. LIMBANGAN,PANGEUREUNAN,2022,92
JAWA BARAT,GARUT,BL. LIMBANGAN,PASIRWARU,2022,0
JAWA BARAT,GARUT,BL. LIMBANGAN,SIMPEN KALER,2022,0
JAWA BARAT,GARUT,BL. LIMBANGAN,SIMPEN KIDUL,2022,0
JAWA BARAT,GARUT,BL. LIMBANGAN,SURABAYA,2022,0
JAWA BARAT,GARUT,SELAAWI,CIGAWIR,2022,6
JAWA BARAT,GARUT,SELAAWI,CIRAPUHAN,2022,2
JAWA BARAT,GARUT,SELAAWI,MEKARSARI,2022,1
JAWA BARAT,GARUT,SELAAWI,PELITAASIH,2022,0
JAWA BARAT,GARUT,SELAAWI,PUTRAJAWA,2022,0
JAWA BARAT,GARUT,SELAAWI,SAMIDA,2022,2
JAWA BARAT,GARUT,SELAAWI,SELAAWI,2022,0
JAWA BARAT,GARUT,CIBIUK,CIBIUK KALER,2022,3
JAWA BARAT,GARUT,CIBIUK,CIBIUK KIDUL,2022,3
JAWA BARAT,GARUT,CIBIUK,CIPAREUAN,2022,3
JAWA BARAT,GARUT,CIBIUK,LINGKUNGPASIR,2022,3
JAWA BARAT,GARUT,CIBIUK,MAJASARI,2022,3
JAWA BARAT,GARUT,PANGATIKAN,BABAKAN LOA,2022,0
JAWA BARAT,GARUT,PANGATIKAN,CIHUNI,2022,2
JAWA BARAT,GARUT,PANGATIKAN,CIMARAGAS,2022,0
JAWA BARAT,GARUT,PANGATIKAN,CITANGTU,2022,0
JAWA BARAT,GARUT,PANGATIKAN,KARANGSARI,2022,0
JAWA BARAT,GARUT,PANGATIKAN,SUKAHURIP,2022,0
JAWA BARAT,GARUT,PANGATIKAN,SUKAMULYA,2022,3
JAWA BARAT,GARUT,PANGATIKAN,SUKARASA,2022,0
JAWA BARAT,GARUT,SUCINARAJA,CIGADOG,2022,0
JAWA BARAT,GARUT,SUCINARAJA,LINGGAMUKTI,2022,7
JAWA BARAT,GARUT,SUCINARAJA,SADANG,2022,0
JAWA BARAT,GARUT,SUCINARAJA,SUKALAKSANA,2022,44
JAWA BARAT,GARUT,SUCINARAJA,SUKARATU,2022,0
JAWA BARAT,GARUT,SUCINARAJA,TEGALPANJANG,2022,0
JAWA BARAT,GARUT,SUCINARAJA,TENJONAGARA,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,BANTARKALONG,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,CIANDUM,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,CIHERAS,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,CIKAWUNGGADING,2022,10
JAWA BARAT,TASIKMALAYA,CIPATUJAH,CIPANAS,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,CIPATUJAH,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,DARAWATI,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,KERTASARI,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,NAGROG,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,NANGELASARI,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,PADAWARAS,2022,4
JAWA BARAT,TASIKMALAYA,CIPATUJAH,PAMEUTINGAN,2022,2
JAWA BARAT,TASIKMALAYA,CIPATUJAH,SINDANGKERTA,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,SUKAHURIP,2022,0
JAWA BARAT,TASIKMALAYA,CIPATUJAH,TOBONGJAYA,2022,0
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,CIAWI,2022,2
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,CIBATU,2022,0
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,CIBATUIRENG,2022,0
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,CIDADAP,2022,32
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,CIKAPINIS,2022,1
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,CIKUKULU,2022,0
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,CIKUPA,2022,0
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,CINTAWANGI,2022,0
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,KARANGMEKAR,2022,0
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,KARANGNUNGGAL,2022,63
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,KUJANG,2022,26
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,SARIMANGGU,2022,6
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,SARIMUKTI,2022,35
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,SUKAWANGUN,2022,0
JAWA BARAT,TASIKMALAYA,CIKALONG,CIBEBER,2022,0
JAWA BARAT,TASIKMALAYA,CIKALONG,CIDADALI,2022,12
JAWA BARAT,TASIKMALAYA,CIKALONG,CIKADU,2022,0
JAWA BARAT,TASIKMALAYA,CIKALONG,CIKALONG,2022,0
JAWA BARAT,TASIKMALAYA,CIKALONG,CIKANCRA,2022,0
JAWA BARAT,TASIKMALAYA,CIKALONG,CIMANUK,2022,8
JAWA BARAT,TASIKMALAYA,CIKALONG,KALAPAGENEP,2022,15
JAWA BARAT,TASIKMALAYA,CIKALONG,KUBANGSARI,2022,1
JAWA BARAT,TASIKMALAYA,CIKALONG,MANDALAJAYA,2022,0
JAWA BARAT,TASIKMALAYA,CIKALONG,PANYIARAN,2022,0
JAWA BARAT,TASIKMALAYA,CIKALONG,SINDANGJAYA,2022,0
JAWA BARAT,TASIKMALAYA,CIKALONG,SINGKIR,2022,4
JAWA BARAT,TASIKMALAYA,CIKALONG,TONJONGSARI,2022,4
JAWA BARAT,TASIKMALAYA,PANCATENGAH,CIBONGAS,2022,0
JAWA BARAT,TASIKMALAYA,PANCATENGAH,CIBUNIASIH,2022,49
JAWA BARAT,TASIKMALAYA,PANCATENGAH,CIKAWUNG,2022,1
JAWA BARAT,TASIKMALAYA,PANCATENGAH,JAYAMUKTI,2022,0
JAWA BARAT,TASIKMALAYA,PANCATENGAH,MARGALUYU,2022,4
JAWA BARAT,TASIKMALAYA,PANCATENGAH,MEKARSARI,2022,68
JAWA BARAT,TASIKMALAYA,PANCATENGAH,NEGLASARI,2022,0
JAWA BARAT,TASIKMALAYA,PANCATENGAH,PANCAWANGI,2022,0
JAWA BARAT,TASIKMALAYA,PANCATENGAH,PANGLIARAN,2022,0
JAWA BARAT,TASIKMALAYA,PANCATENGAH,TAWANG,2022,16
JAWA BARAT,TASIKMALAYA,PANCATENGAH,TONJONG,2022,0
JAWA BARAT,TASIKMALAYA,CIKATOMAS,CAYUR,2022,0
JAWA BARAT,TASIKMALAYA,CIKATOMAS,CILUMBA,2022,5
JAWA BARAT,TASIKMALAYA,CIKATOMAS,COGREG,2022,0
JAWA BARAT,TASIKMALAYA,CIKATOMAS,GUNUNGSARI,2022,0
JAWA BARAT,TASIKMALAYA,CIKATOMAS,LENGKONGBARANG,2022,0
JAWA BARAT,TASIKMALAYA,CIKATOMAS,LINGGALAKSANA,2022,8
JAWA BARAT,TASIKMALAYA,CIKATOMAS,PAKEMITAN,2022,0
JAWA BARAT,TASIKMALAYA,CIKATOMAS,SINDANGASIH,2022,0
